2020-11-24 06:16:49 [INFO]:    Epoch       Batch       box      conf        id     total  nTargets      time
================================================================================
dataset summary
OrderedDict([('mot17', 547.0)])
total # identities: 548
start index
OrderedDict([('mot17', 0)])
================================================================================
2020-11-24 07:30:42 [INFO]:     8/29   4080/5315     0.015    0.0339      3.64     -10.5      20.1    0.0947
2020-11-24 07:30:46 [INFO]:     8/29   4120/5315     0.015    0.0339      3.63     -10.5      20.1    0.0965
2020-11-24 07:30:49 [INFO]:     8/29   4160/5315     0.015    0.0339      3.63     -10.5      20.1    0.0725
2020-11-24 07:30:54 [INFO]:     8/29   4200/5315     0.015    0.0339      3.63     -10.5      20.1    0.0826
2020-11-24 07:30:58 [INFO]:     8/29   4240/5315     0.015    0.0338      3.62     -10.5      20.1    0.0844
2020-11-24 07:31:02 [INFO]:     8/29   4280/5315     0.015    0.0339      3.63     -10.5      20.1     0.111
2020-11-24 07:31:05 [INFO]:     8/29   4320/5315    0.0149    0.0338      3.62     -10.6      20.1    0.0803
2020-11-24 07:31:10 [INFO]:     8/29   4360/5315    0.0149    0.0338      3.62     -10.6      20.1    0.0847
2020-11-24 07:31:13 [INFO]:     8/29   4400/5315    0.0149    0.0338      3.61     -10.6      20.1    0.0977
2020-11-24 07:31:17 [INFO]:     8/29   4440/5315    0.0149    0.0338      3.61     -10.6      20.1     0.104
2020-11-24 07:31:21 [INFO]:     8/29   4480/5315    0.0149    0.0338      3.62     -10.6      20.1    0.0839
2020-11-24 07:31:25 [INFO]:     8/29   4520/5315    0.0149    0.0338      3.61     -10.6      20.1    0.0794
2020-11-24 07:31:29 [INFO]:     8/29   4560/5315    0.0149    0.0337      3.61     -10.6      20.1     0.123
2020-11-24 07:31:33 [INFO]:     8/29   4600/5315    0.0149    0.0337      3.61     -10.6      20.1      0.11
2020-11-24 07:31:37 [INFO]:     8/29   4640/5315    0.0149    0.0336      3.61     -10.6      20.1    0.0895
2020-11-24 07:31:41 [INFO]:     8/29   4680/5315    0.0149    0.0337       3.6     -10.6      20.1     0.108
2020-11-24 07:31:45 [INFO]:     8/29   4720/5315    0.0149    0.0336       3.6     -10.6      20.1    0.0852
2020-11-24 07:31:48 [INFO]:     8/29   4760/5315    0.0149    0.0337       3.6     -10.6      20.1     0.113
2020-11-24 07:31:52 [INFO]:     8/29   4800/5315    0.0149    0.0336       3.6     -10.6      20.1    0.0812
2020-11-24 07:31:56 [INFO]:     8/29   4840/5315    0.0149    0.0337       3.6     -10.6      20.1     0.113
2020-11-24 07:32:01 [INFO]:     8/29   4880/5315    0.0149    0.0337      3.59     -10.6      20.1    0.0907
2020-11-24 07:32:04 [INFO]:     8/29   4920/5315    0.0149    0.0337      3.59     -10.6      20.1    0.0733
2020-11-24 07:32:08 [INFO]:     8/29   4960/5315    0.0149    0.0338      3.59     -10.6      20.1     0.134
2020-11-24 07:32:13 [INFO]:     8/29   5000/5315    0.0149    0.0337      3.59     -10.6      20.1     0.109
2020-11-24 07:32:17 [INFO]:     8/29   5040/5315    0.0149    0.0337      3.59     -10.6      20.1      0.12
2020-11-24 07:32:20 [INFO]:     8/29   5080/5315    0.0149    0.0338      3.59     -10.6      20.1    0.0882
2020-11-24 07:32:24 [INFO]:     8/29   5120/5315    0.0149    0.0338      3.59     -10.6      20.1    0.0805
2020-11-24 07:32:28 [INFO]:     8/29   5160/5315    0.0149    0.0338      3.59     -10.6      20.1    0.0788
2020-11-24 07:32:32 [INFO]:     8/29   5200/5315    0.0149    0.0338      3.59     -10.6      20.1     0.143
2020-11-24 07:32:36 [INFO]:     8/29   5240/5315    0.0149    0.0337      3.58     -10.6      20.1     0.101
2020-11-24 07:32:41 [INFO]:     8/29   5280/5315    0.0148    0.0337      3.58     -10.6      20.2    0.0878
2020-11-24 07:32:50 [INFO]:    Epoch       Batch       box      conf        id     total  nTargets      time
2020-11-24 07:32:51 [INFO]:     9/29      0/5315    0.0126    0.0672       2.4     -8.24        10      6.26
2020-11-24 07:32:55 [INFO]:     9/29     40/5315    0.0149    0.0322      3.61     -10.8      17.1    0.0892
2020-11-24 07:32:58 [INFO]:     9/29     80/5315    0.0145    0.0322      3.32     -11.1      17.9    0.0772
2020-11-24 07:33:02 [INFO]:     9/29    120/5315    0.0142    0.0313       3.3     -11.1      18.9    0.0868
2020-11-24 07:33:06 [INFO]:     9/29    160/5315    0.0151    0.0346      3.37     -10.6      19.1     0.082
2020-11-24 07:33:09 [INFO]:     9/29    200/5315    0.0156    0.0366      3.49     -10.3      19.2    0.0849
2020-11-24 07:33:13 [INFO]:     9/29    240/5315    0.0153    0.0349       3.4     -10.5      19.3    0.0965
2020-11-24 07:33:18 [INFO]:     9/29    280/5315    0.0155    0.0336      3.38     -10.5      19.6    0.0882
2020-11-24 07:33:22 [INFO]:     9/29    320/5315    0.0153    0.0342      3.37     -10.6      19.4     0.149
2020-11-24 07:33:25 [INFO]:     9/29    360/5315    0.0153    0.0346      3.37     -10.6      19.3     0.108
2020-11-24 07:33:29 [INFO]:     9/29    400/5315    0.0149    0.0336      3.36     -10.6      19.9    0.0781
2020-11-24 07:33:33 [INFO]:     9/29    440/5315    0.0149     0.034      3.34     -10.6        20     0.103
2020-11-24 07:33:37 [INFO]:     9/29    480/5315    0.0148    0.0341      3.35     -10.7      19.9     0.107
2020-11-24 07:33:41 [INFO]:     9/29    520/5315    0.0148    0.0342      3.31     -10.7      19.6    0.0753
2020-11-24 07:33:45 [INFO]:     9/29    560/5315    0.0148    0.0349      3.37     -10.6      19.6     0.128
2020-11-24 07:33:49 [INFO]:     9/29    600/5315    0.0148    0.0353      3.41     -10.6      19.4    0.0935
2020-11-24 07:33:53 [INFO]:     9/29    640/5315    0.0149    0.0346      3.39     -10.6      19.6    0.0901
2020-11-24 07:33:57 [INFO]:     9/29    680/5315    0.0147    0.0341      3.34     -10.7      19.5    0.0845
2020-11-24 07:34:01 [INFO]:     9/29    720/5315    0.0146    0.0334      3.32     -10.7      19.7    0.0687
2020-11-24 07:34:05 [INFO]:     9/29    760/5315    0.0146    0.0333      3.33     -10.7      19.8    0.0869
2020-11-24 07:34:09 [INFO]:     9/29    800/5315    0.0146    0.0331      3.31     -10.8      19.7     0.104
2020-11-24 07:34:13 [INFO]:     9/29    840/5315    0.0146    0.0331      3.31     -10.7      19.7    0.0744
2020-11-24 07:34:17 [INFO]:     9/29    880/5315    0.0146    0.0329      3.29     -10.8      19.8    0.0882
2020-11-24 07:34:21 [INFO]:     9/29    920/5315    0.0145    0.0326      3.27     -10.8      19.9     0.082
2020-11-24 07:34:25 [INFO]:     9/29    960/5315    0.0144    0.0326      3.27     -10.8      19.9    0.0783
2020-11-24 07:34:29 [INFO]:     9/29   1000/5315    0.0144    0.0322      3.26     -10.9      19.9    0.0912
2020-11-24 07:34:33 [INFO]:     9/29   1040/5315    0.0144    0.0323      3.26     -10.8        20    0.0801
2020-11-24 07:34:37 [INFO]:     9/29   1080/5315    0.0143    0.0328      3.26     -10.8      19.9    0.0803
2020-11-24 07:34:41 [INFO]:     9/29   1120/5315    0.0143    0.0326      3.26     -10.8      20.1    0.0956
2020-11-24 07:34:45 [INFO]:     9/29   1160/5315    0.0143    0.0323      3.25     -10.9      20.1    0.0767
2020-11-24 07:34:49 [INFO]:     9/29   1200/5315    0.0142     0.032      3.23     -10.9      20.2    0.0764
2020-11-24 07:34:53 [INFO]:     9/29   1240/5315    0.0142    0.0317      3.23     -10.9      20.1    0.0836
2020-11-24 07:34:57 [INFO]:     9/29   1280/5315    0.0142    0.0318      3.23     -10.9      20.1     0.106
2020-11-24 07:35:01 [INFO]:     9/29   1320/5315    0.0142    0.0318      3.21     -10.9        20    0.0767
2020-11-24 07:35:05 [INFO]:     9/29   1360/5315    0.0142    0.0318      3.21     -10.9      20.1    0.0824
2020-11-24 07:35:09 [INFO]:     9/29   1400/5315    0.0143    0.0316       3.2     -10.9      20.1    0.0818
2020-11-24 07:35:13 [INFO]:     9/29   1440/5315    0.0144    0.0319      3.24     -10.9      20.1    0.0991
2020-11-24 07:35:16 [INFO]:     9/29   1480/5315    0.0145    0.0322      3.27     -10.8      20.1    0.0791
2020-11-24 07:35:20 [INFO]:     9/29   1520/5315    0.0145    0.0323      3.28     -10.8      20.2     0.119
2020-11-24 07:35:25 [INFO]:     9/29   1560/5315    0.0146    0.0322      3.28     -10.8      20.2     0.118
2020-11-24 07:35:29 [INFO]:     9/29   1600/5315    0.0146    0.0322      3.28     -10.8      20.2     0.156
2020-11-24 07:35:34 [INFO]:     9/29   1640/5315    0.0146    0.0322      3.26     -10.8      20.2     0.106
2020-11-24 07:35:38 [INFO]:     9/29   1680/5315    0.0146    0.0325      3.26     -10.8      20.1    0.0844
2020-11-24 07:35:42 [INFO]:     9/29   1720/5315    0.0146    0.0324      3.25     -10.8      20.1    0.0907
2020-11-24 07:35:47 [INFO]:     9/29   1760/5315    0.0146    0.0323      3.24     -10.8      20.1    0.0946
2020-11-24 07:35:51 [INFO]:     9/29   1800/5315    0.0146    0.0323      3.24     -10.8      20.1    0.0966
2020-11-24 07:35:55 [INFO]:     9/29   1840/5315    0.0146    0.0321      3.24     -10.9      20.1    0.0724
2020-11-24 07:35:59 [INFO]:     9/29   1880/5315    0.0145    0.0323      3.24     -10.8      20.1    0.0799
2020-11-24 07:36:02 [INFO]:     9/29   1920/5315    0.0145    0.0321      3.23     -10.9      20.1    0.0971
2020-11-24 07:36:06 [INFO]:     9/29   1960/5315    0.0145     0.032      3.23     -10.9        20    0.0731
2020-11-24 07:36:10 [INFO]:     9/29   2000/5315    0.0144    0.0319      3.22     -10.9        20    0.0888
2020-11-24 07:36:13 [INFO]:     9/29   2040/5315    0.0144    0.0319      3.21     -10.9        20    0.0766
2020-11-24 07:36:17 [INFO]:     9/29   2080/5315    0.0144    0.0318      3.21     -10.9        20    0.0914
2020-11-24 07:36:20 [INFO]:     9/29   2120/5315    0.0145    0.0322      3.22     -10.9        20    0.0794
2020-11-24 07:36:24 [INFO]:     9/29   2160/5315    0.0145    0.0321      3.21     -10.9        20    0.0985
2020-11-24 07:36:28 [INFO]:     9/29   2200/5315    0.0145    0.0319      3.21     -10.9      20.1    0.0883
2020-11-24 07:36:32 [INFO]:     9/29   2240/5315    0.0145    0.0318      3.21     -10.9        20    0.0846
2020-11-24 07:36:35 [INFO]:     9/29   2280/5315    0.0145    0.0319      3.21     -10.9      20.1    0.0789
2020-11-24 07:36:39 [INFO]:     9/29   2320/5315    0.0145    0.0318      3.22     -10.9      20.1    0.0992
2020-11-24 07:36:43 [INFO]:     9/29   2360/5315    0.0145    0.0318      3.21     -10.9      20.1    0.0767
2020-11-24 07:36:46 [INFO]:     9/29   2400/5315    0.0145    0.0318      3.22     -10.9      20.1    0.0885
2020-11-24 07:36:50 [INFO]:     9/29   2440/5315    0.0145    0.0318      3.22     -10.9      20.1    0.0829
2020-11-24 07:36:54 [INFO]:     9/29   2480/5315    0.0145    0.0318      3.21     -10.9      20.2    0.0917
2020-11-24 07:36:58 [INFO]:     9/29   2520/5315    0.0144    0.0318       3.2     -10.9      20.2     0.174
2020-11-24 07:37:03 [INFO]:     9/29   2560/5315    0.0144    0.0318       3.2     -10.9      20.1    0.0853
2020-11-24 07:37:06 [INFO]:     9/29   2600/5315    0.0144    0.0318      3.19     -10.9      20.1    0.0974
2020-11-24 07:37:10 [INFO]:     9/29   2640/5315    0.0144    0.0317      3.19     -10.9      20.2     0.159
2020-11-24 07:37:14 [INFO]:     9/29   2680/5315    0.0144    0.0317      3.19     -10.9      20.2    0.0825
2020-11-24 07:37:18 [INFO]:     9/29   2720/5315    0.0144    0.0316      3.18     -10.9      20.2    0.0698
2020-11-24 07:37:21 [INFO]:     9/29   2760/5315    0.0144    0.0316      3.19     -10.9      20.3     0.087
2020-11-24 07:37:25 [INFO]:     9/29   2800/5315    0.0144    0.0315      3.18     -10.9      20.4    0.0964
2020-11-24 07:37:29 [INFO]:     9/29   2840/5315    0.0144    0.0316      3.18     -10.9      20.4    0.0813
2020-11-24 07:37:32 [INFO]:     9/29   2880/5315    0.0144    0.0315      3.18     -10.9      20.4    0.0882
2020-11-24 07:37:36 [INFO]:     9/29   2920/5315    0.0144    0.0316      3.18     -10.9      20.4    0.0787
2020-11-24 07:37:40 [INFO]:     9/29   2960/5315    0.0143    0.0315      3.17     -10.9      20.5    0.0973
2020-11-24 07:37:43 [INFO]:     9/29   3000/5315    0.0143    0.0316      3.17     -10.9      20.5    0.0813
2020-11-24 07:37:47 [INFO]:     9/29   3040/5315    0.0143    0.0315      3.18     -10.9      20.5    0.0718
2020-11-24 07:37:51 [INFO]:     9/29   3080/5315    0.0143    0.0314      3.17     -10.9      20.5     0.129
2020-11-24 07:37:54 [INFO]:     9/29   3120/5315    0.0143    0.0315      3.17     -10.9      20.5    0.0833
2020-11-24 07:37:58 [INFO]:     9/29   3160/5315    0.0143    0.0315      3.17     -10.9      20.5    0.0792
2020-11-24 07:38:01 [INFO]:     9/29   3200/5315    0.0143    0.0314      3.17       -11      20.5    0.0727
2020-11-24 07:38:05 [INFO]:     9/29   3240/5315    0.0143    0.0313      3.16       -11      20.5    0.0949
2020-11-24 07:38:09 [INFO]:     9/29   3280/5315    0.0143    0.0312      3.15       -11      20.5    0.0941
2020-11-24 07:38:13 [INFO]:     9/29   3320/5315    0.0143    0.0312      3.15       -11      20.5    0.0812
2020-11-24 07:38:17 [INFO]:     9/29   3360/5315    0.0143    0.0312      3.15       -11      20.5    0.0953
2020-11-24 07:38:21 [INFO]:     9/29   3400/5315    0.0143    0.0312      3.15       -11      20.5    0.0821
2020-11-24 07:38:25 [INFO]:     9/29   3440/5315    0.0143    0.0312      3.15       -11      20.5     0.107
2020-11-24 07:38:28 [INFO]:     9/29   3480/5315    0.0143    0.0312      3.16       -11      20.5     0.112
2020-11-24 07:38:32 [INFO]:     9/29   3520/5315    0.0143    0.0312      3.15       -11      20.4    0.0885
2020-11-24 07:38:36 [INFO]:     9/29   3560/5315    0.0143    0.0311      3.16       -11      20.4    0.0938
2020-11-24 07:38:40 [INFO]:     9/29   3600/5315    0.0143    0.0311      3.16       -11      20.4    0.0791
2020-11-24 07:38:44 [INFO]:     9/29   3640/5315    0.0143    0.0313      3.16       -11      20.4    0.0903
2020-11-24 07:38:48 [INFO]:     9/29   3680/5315    0.0143    0.0314      3.16     -10.9      20.4    0.0715
2020-11-24 07:38:52 [INFO]:     9/29   3720/5315    0.0143    0.0313      3.15       -11      20.4     0.119
2020-11-24 07:38:56 [INFO]:     9/29   3760/5315    0.0143    0.0313      3.15       -11      20.4    0.0915
2020-11-24 07:39:00 [INFO]:     9/29   3800/5315    0.0143    0.0313      3.16       -11      20.4     0.135
2020-11-24 07:39:04 [INFO]:     9/29   3840/5315    0.0143    0.0312      3.15       -11      20.4    0.0903
2020-11-24 07:39:08 [INFO]:     9/29   3880/5315    0.0143    0.0313      3.15       -11      20.4     0.107
2020-11-24 07:39:12 [INFO]:     9/29   3920/5315    0.0143    0.0312      3.15       -11      20.4    0.0782
2020-11-24 07:39:16 [INFO]:     9/29   3960/5315    0.0143    0.0312      3.15       -11      20.4    0.0932
2020-11-24 07:39:20 [INFO]:     9/29   4000/5315    0.0143    0.0312      3.14       -11      20.3     0.172
2020-11-24 07:39:24 [INFO]:     9/29   4040/5315    0.0143    0.0312      3.15       -11      20.3    0.0726
2020-11-24 07:39:28 [INFO]:     9/29   4080/5315    0.0143    0.0313      3.14       -11      20.3     0.121
2020-11-24 07:39:32 [INFO]:     9/29   4120/5315    0.0143    0.0313      3.14       -11      20.3     0.136
2020-11-24 07:39:35 [INFO]:     9/29   4160/5315    0.0143    0.0313      3.14       -11      20.3    0.0841
2020-11-24 07:39:39 [INFO]:     9/29   4200/5315    0.0143    0.0313      3.14       -11      20.3    0.0782
2020-11-24 07:39:43 [INFO]:     9/29   4240/5315    0.0143    0.0313      3.13       -11      20.3    0.0978
2020-11-24 07:39:47 [INFO]:     9/29   4280/5315    0.0143    0.0313      3.13       -11      20.3    0.0835
2020-11-24 07:39:51 [INFO]:     9/29   4320/5315    0.0143    0.0313      3.13       -11      20.3    0.0978
2020-11-24 07:39:55 [INFO]:     9/29   4360/5315    0.0143    0.0313      3.13       -11      20.3     0.078
2020-11-24 07:39:59 [INFO]:     9/29   4400/5315    0.0143    0.0313      3.13       -11      20.3    0.0999
2020-11-24 07:40:03 [INFO]:     9/29   4440/5315    0.0143    0.0314      3.13       -11      20.2    0.0984
2020-11-24 07:40:07 [INFO]:     9/29   4480/5315    0.0143    0.0314      3.13       -11      20.3    0.0933
2020-11-24 07:40:11 [INFO]:     9/29   4520/5315    0.0143    0.0313      3.13       -11      20.3    0.0834
2020-11-24 07:40:15 [INFO]:     9/29   4560/5315    0.0144    0.0313      3.12       -11      20.3    0.0865
2020-11-24 07:40:19 [INFO]:     9/29   4600/5315    0.0144    0.0313      3.12       -11      20.3     0.106
2020-11-24 07:40:23 [INFO]:     9/29   4640/5315    0.0143    0.0313      3.12       -11      20.3     0.085
2020-11-24 07:40:27 [INFO]:     9/29   4680/5315    0.0143    0.0313      3.11       -11      20.3     0.112
2020-11-24 07:40:31 [INFO]:     9/29   4720/5315    0.0158    0.0325      3.17     -10.8      20.3    0.0962
2020-11-24 07:40:35 [INFO]:     9/29   4760/5315    0.0163    0.0345      3.27     -10.7      20.3    0.0935
2020-11-24 07:40:39 [INFO]:     9/29   4800/5315    0.0166    0.0354      3.33     -10.6      20.3       0.1
2020-11-24 07:40:43 [INFO]:     9/29   4840/5315    0.0168    0.0363       3.4     -10.6      20.3    0.0751
2020-11-24 07:40:47 [INFO]:     9/29   4880/5315    0.0169     0.037      3.46     -10.5      20.3     0.122
2020-11-24 07:40:51 [INFO]:     9/29   4920/5315    0.0171    0.0378      3.51     -10.5      20.3    0.0761
2020-11-24 07:40:55 [INFO]:     9/29   4960/5315    0.0172    0.0387      3.56     -10.5      20.3    0.0852
2020-11-24 07:40:59 [INFO]:     9/29   5000/5315    0.0174    0.0393      3.61     -10.4      20.3     0.126
2020-11-24 07:41:03 [INFO]:     9/29   5040/5315    0.0175      0.04      3.65     -10.4      20.3    0.0869
2020-11-24 07:41:07 [INFO]:     9/29   5080/5315    0.0175    0.0404       3.7     -10.3      20.3    0.0901
2020-11-24 07:41:10 [INFO]:     9/29   5120/5315    0.0176    0.0409      3.73     -10.3      20.3     0.106
2020-11-24 07:41:14 [INFO]:     9/29   5160/5315    0.0177    0.0413      3.77     -10.3      20.3    0.0795
2020-11-24 07:41:18 [INFO]:     9/29   5200/5315    0.0178    0.0419      3.81     -10.2      20.2     0.109
2020-11-24 07:41:22 [INFO]:     9/29   5240/5315    0.0179    0.0423      3.84     -10.2      20.2    0.0802
2020-11-24 07:41:26 [INFO]:     9/29   5280/5315    0.0179    0.0426      3.87     -10.2      20.2    0.0928
2020-11-24 07:41:36 [INFO]:    Epoch       Batch       box      conf        id     total  nTargets      time
2020-11-24 07:41:36 [INFO]:    10/29      0/5315    0.0333    0.0635       7.8     -6.52        24      6.11
2020-11-24 07:41:40 [INFO]:    10/29     40/5315    0.0255    0.0962      7.56     -6.76      19.2    0.0978
2020-11-24 07:41:44 [INFO]:    10/29     80/5315    0.0242    0.0906      7.38     -6.96        20    0.0878
2020-11-24 07:41:47 [INFO]:    10/29    120/5315    0.0248    0.0891      7.25     -7.02      19.4     0.115
2020-11-24 07:41:52 [INFO]:    10/29    160/5315    0.0249    0.0906      7.13     -7.02      19.8     0.148
2020-11-24 07:41:56 [INFO]:    10/29    200/5315    0.0246    0.0861         7     -7.14      20.5     0.102
2020-11-24 07:42:00 [INFO]:    10/29    240/5315    0.0245     0.087      6.84     -7.19      20.8    0.0779
2020-11-24 07:42:04 [INFO]:    10/29    280/5315    0.0244    0.0839      6.75     -7.29      20.5    0.0874
2020-11-24 07:42:08 [INFO]:    10/29    320/5315    0.0244    0.0861       6.7     -7.29      20.8    0.0894
2020-11-24 07:42:13 [INFO]:    10/29    360/5315    0.0243    0.0852      6.61     -7.33      20.6     0.104
2020-11-24 07:42:17 [INFO]:    10/29    400/5315    0.0241    0.0842      6.47      -7.4      20.5    0.0801
2020-11-24 07:42:21 [INFO]:    10/29    440/5315    0.0243    0.0838       6.4     -7.41      20.2     0.108
2020-11-24 07:42:24 [INFO]:    10/29    480/5315    0.0245    0.0866      6.41     -7.35      20.1    0.0788
2020-11-24 07:42:28 [INFO]:    10/29    520/5315    0.0243    0.0864      6.35     -7.39      20.4    0.0894
2020-11-24 07:42:32 [INFO]:    10/29    560/5315    0.0238    0.0856      6.22     -7.47      20.5     0.107
2020-11-24 07:42:36 [INFO]:    10/29    600/5315    0.0237    0.0857      6.15     -7.49      20.6     0.084
2020-11-24 07:42:40 [INFO]:    10/29    640/5315    0.0235    0.0853       6.1     -7.53      20.7    0.0975
2020-11-24 07:42:44 [INFO]:    10/29    680/5315    0.0234    0.0843      6.08     -7.57      20.7     0.138
2020-11-24 07:42:48 [INFO]:    10/29    720/5315    0.0234    0.0846      6.05     -7.58      20.6    0.0791
2020-11-24 07:42:52 [INFO]:    10/29    760/5315    0.0233    0.0835      5.97     -7.63      20.4    0.0873
2020-11-24 07:42:56 [INFO]:    10/29    800/5315    0.0233    0.0828      5.92     -7.65      20.4     0.077
2020-11-24 07:43:00 [INFO]:    10/29    840/5315    0.0232    0.0828       5.9     -7.67      20.3     0.077
2020-11-24 07:43:04 [INFO]:    10/29    880/5315    0.0231    0.0816      5.82     -7.73      20.4    0.0689
2020-11-24 07:43:08 [INFO]:    10/29    920/5315    0.0229    0.0804      5.74     -7.79      20.2     0.078
2020-11-24 07:43:12 [INFO]:    10/29    960/5315    0.0228    0.0795       5.7     -7.83      20.3     0.136
2020-11-24 07:43:16 [INFO]:    10/29   1000/5315    0.0228    0.0789      5.65     -7.85      20.2    0.0978
2020-11-24 07:43:20 [INFO]:    10/29   1040/5315    0.0228    0.0781      5.63     -7.86      20.3    0.0955
2020-11-24 07:43:24 [INFO]:    10/29   1080/5315    0.0227    0.0774      5.58      -7.9      20.4    0.0898
2020-11-24 07:43:28 [INFO]:    10/29   1120/5315    0.0227    0.0778      5.55     -7.91      20.3     0.148
2020-11-24 07:43:32 [INFO]:    10/29   1160/5315    0.0225    0.0768       5.5     -7.96      20.3    0.0971
2020-11-24 07:43:36 [INFO]:    10/29   1200/5315    0.0225    0.0766      5.44     -7.99      20.2     0.117
2020-11-24 07:43:40 [INFO]:    10/29   1240/5315    0.0224    0.0759      5.39     -8.03      20.1     0.132
2020-11-24 07:43:45 [INFO]:    10/29   1280/5315    0.0222    0.0754      5.33     -8.07      20.2    0.0767
2020-11-24 07:43:49 [INFO]:    10/29   1320/5315    0.0222    0.0756       5.3     -8.08      20.2     0.132
2020-11-24 07:43:53 [INFO]:    10/29   1360/5315    0.0221    0.0748      5.25     -8.12      20.2    0.0864
2020-11-24 07:43:57 [INFO]:    10/29   1400/5315     0.022    0.0748      5.21     -8.13      20.2    0.0833
2020-11-24 07:44:01 [INFO]:    10/29   1440/5315    0.0219    0.0742      5.17     -8.17      20.2     0.104
2020-11-24 07:44:04 [INFO]:    10/29   1480/5315    0.0218    0.0735      5.14      -8.2      20.2     0.122
2020-11-24 07:44:09 [INFO]:    10/29   1520/5315    0.0218    0.0731      5.12     -8.23      20.2     0.151
2020-11-24 07:44:13 [INFO]:    10/29   1560/5315    0.0217    0.0725      5.09     -8.26      20.2     0.132
2020-11-24 07:44:17 [INFO]:    10/29   1600/5315    0.0215    0.0716      5.05      -8.3      20.3    0.0879
2020-11-24 07:44:21 [INFO]:    10/29   1640/5315    0.0215    0.0715      5.04     -8.31      20.2     0.132
2020-11-24 07:44:25 [INFO]:    10/29   1680/5315    0.0214    0.0711      5.01     -8.33      20.2     0.084
2020-11-24 07:44:29 [INFO]:    10/29   1720/5315    0.0214     0.071      4.98     -8.35      20.1    0.0866
2020-11-24 07:44:33 [INFO]:    10/29   1760/5315    0.0213    0.0708      4.96     -8.38        20    0.0775
2020-11-24 07:44:37 [INFO]:    10/29   1800/5315    0.0212    0.0701      4.93     -8.42      20.1    0.0987
2020-11-24 07:44:41 [INFO]:    10/29   1840/5315    0.0211    0.0694       4.9     -8.45        20    0.0915
2020-11-24 07:44:45 [INFO]:    10/29   1880/5315     0.021     0.069      4.86     -8.49        20    0.0846
2020-11-24 07:44:49 [INFO]:    10/29   1920/5315    0.0209    0.0687      4.84      -8.5      19.9    0.0939
2020-11-24 07:44:53 [INFO]:    10/29   1960/5315    0.0209    0.0686      4.83     -8.51      19.9    0.0721
2020-11-24 07:44:56 [INFO]:    10/29   2000/5315    0.0209    0.0682      4.81     -8.54      19.8    0.0671
2020-11-24 07:45:00 [INFO]:    10/29   2040/5315    0.0208     0.068       4.8     -8.55      19.8    0.0977
2020-11-24 07:45:03 [INFO]:    10/29   2080/5315    0.0208    0.0678      4.79     -8.56      19.8    0.0857
2020-11-24 07:45:07 [INFO]:    10/29   2120/5315    0.0207    0.0674      4.78     -8.58      19.7    0.0795
2020-11-24 07:45:11 [INFO]:    10/29   2160/5315    0.0207     0.067      4.75      -8.6      19.7    0.0746
2020-11-24 07:45:14 [INFO]:    10/29   2200/5315    0.0206    0.0668      4.74     -8.61      19.7    0.0986
2020-11-24 07:45:18 [INFO]:    10/29   2240/5315    0.0206    0.0664      4.73     -8.63      19.7    0.0876
2020-11-24 07:45:22 [INFO]:    10/29   2280/5315    0.0205    0.0662      4.71     -8.65      19.8    0.0885
2020-11-24 07:45:25 [INFO]:    10/29   2320/5315    0.0204    0.0659       4.7     -8.67      19.8    0.0732
2020-11-24 07:45:29 [INFO]:    10/29   2360/5315    0.0203    0.0655      4.67      -8.7      19.8    0.0822
2020-11-24 07:45:33 [INFO]:    10/29   2400/5315    0.0203    0.0652      4.66     -8.71      19.7    0.0843
2020-11-24 07:45:36 [INFO]:    10/29   2440/5315    0.0202     0.065      4.64     -8.73      19.8    0.0807
2020-11-24 07:45:40 [INFO]:    10/29   2480/5315    0.0201    0.0647      4.62     -8.75      19.8    0.0812
2020-11-24 07:45:43 [INFO]:    10/29   2520/5315    0.0201    0.0645      4.61     -8.76      19.8    0.0914
2020-11-24 07:45:47 [INFO]:    10/29   2560/5315      0.02    0.0643      4.59     -8.78      19.8    0.0782
2020-11-24 07:45:51 [INFO]:    10/29   2600/5315    0.0199    0.0641      4.58      -8.8      19.8     0.099
2020-11-24 07:45:55 [INFO]:    10/29   2640/5315    0.0199    0.0637      4.56     -8.82      19.8    0.0994
2020-11-24 07:45:58 [INFO]:    10/29   2680/5315    0.0198    0.0634      4.55     -8.83      19.8    0.0849
2020-11-24 07:46:02 [INFO]:    10/29   2720/5315    0.0198    0.0632      4.54     -8.84      19.8    0.0706
2020-11-24 07:46:06 [INFO]:    10/29   2760/5315    0.0197    0.0627      4.51     -8.88      19.9     0.101
2020-11-24 07:46:10 [INFO]:    10/29   2800/5315    0.0197    0.0623       4.5      -8.9      19.9    0.0801
2020-11-24 07:46:13 [INFO]:    10/29   2840/5315    0.0196    0.0622      4.49      -8.9      19.9    0.0692
2020-11-24 07:46:17 [INFO]:    10/29   2880/5315    0.0196    0.0621      4.48     -8.92      19.9    0.0808
2020-11-24 07:46:20 [INFO]:    10/29   2920/5315    0.0195    0.0617      4.46     -8.94      19.9    0.0747
2020-11-24 07:46:24 [INFO]:    10/29   2960/5315    0.0195    0.0614      4.44     -8.96      19.9    0.0945
2020-11-24 07:46:28 [INFO]:    10/29   3000/5315    0.0194    0.0611      4.42     -8.98      19.9    0.0957
2020-11-24 07:46:31 [INFO]:    10/29   3040/5315    0.0194    0.0609       4.4        -9      19.9    0.0916
2020-11-24 07:46:35 [INFO]:    10/29   3080/5315    0.0193    0.0605      4.38     -9.02        20    0.0837
